id;description;DBO
1035191903185899;Gibt in vielen Regionen schon Pegida Organisationen! Bitte fragen Sie direkt bei Pegida hier nach oder falls Sie in Bayern wohnen bei Pegida Nürnberg bitte! ??;nothing
855235231181568;fake site, und hat hier nichts mit zu tun;nothing
991239317581158;mitmachen;nothing
855600911145000;[@IND] , eine der wenigen die es versteht auch zwischen den Zeilen zu lesen. ... danke;nothing
935270729844684;das ist dem armen Esel nicht zumutbar 160kg?;nothing
1063844610320628;Deswegen sind die Zecken auch alle ohne Job, weil se nicht wissen was Brutto oder Netto bedeutet. Die denken wahrscheinlich is n Schoko Riegel...!!!;nothing
882702818434809;Bestimmt wenigstens mit der rechten Hand.;nothing
1095966547108434;Zum kotzen;nothing
946100065428417;Ich glaube über sowas muss man nicht reden.;nothing
982727505099006;die können echt nur Steine werfen und Köpfe abschneiden;nothing
989416164430140;https://m.facebook.com/profile.php?id=1571374403078705;nothing
1052413438130412;"Vielleicht noch mal kurz durchatmen, und meinen Kommentar dann noch ein 2. mal durchlesen...  ;)";nothing
945835178788239;Liegt München in Afrika?;nothing
1012450508793372;"Sie brauchen erstmal eine These um diese dann argumentativ zu stützen. Nazivergleiche oder andere Beleidigungen sind keine Thesen, sondern nur dummes Gebrüll. 
Die Argumente für ihre These die sie noch nicht haben müssen sie  schon selber finden.";nothing
991240744247682;Den stream könnt ihr vergessen, bricht immer zusammen, kein Ton obwohl es angefangen hat;nothing
1111407915564297;Top????????????????????;nothing
1337;Als Muhammad mit den Affen gefiggt hat wurden die Türken gezeugt;nothing
882790445092713;Oder ein Landsmann, wie neulich der beauernswerte Eritreer, der in Dresden ebenfalls von einem Landsmann ermordet wurde.;nothing
1011304575574632;Herr Schmid.....richtig gedacht...;nothing
945832732121817;Ach München ist schon 60 Jahre bunt die 10.000 machen den Kohl nicht fett. Da weiß sowie keiner mehr wer deutsch ist. Da nennen sich schon welche deutsch mit rasterlocken und filtzläusen.;nothing
876844202354004;Das Ozonloch geht auch auf PEGIDA-Kosten :-);nothing
855661501138941;Sehr Stark!;nothing
957924150912675;Kulturbereicherung = Kriminalitätsbereicherung!!!;nothing
1035126343192455;Schwulenhaußen ...??? Finger in den Po, Bahnhofsklo ...?;nothing
1644;@milliyetci69 @ArminLaschet @DrGilYaron Geh kacken du Opfer!;nothing
945837645454659;"Offensichtlich wollen nichtmal seinesgleichen mit Gott reden, so dass er sich hier Beachtung sucht... :D Vielleicht hätte er es besser mal mit ""Allah"" versuchen sollen... ;)";nothing
1063484490356640;Regina Urbisch Ob zufrieden oder nicht. Aber nur weil ich unzufrieden mit der Regierung bin, habe ich doch nicht das Recht meinen Kinder eine bessere Zukunft vorzuenthalten! Und Bildung ist nun mal einer der wichtigsten Punkte, um mir eine sichere Existenz aufzubauen, fern ab von irgendwelchen staatlichen Leistungen. Ich möchte für meine Kinder, dass sie sich ihre Zukunft bestmöglich gestalten können. Das sie auch aus Fehlern der Vergangenheit und Gegenwart lernen können. Das ist aber nur möglich, wenn sie die Möglichkeit in Form von Bildung bekommen. Schade, dass das scheinbar nicht jeder so sieht.;nothing
961187163919707;"Nazi = Nationalsozialisten - das ist die deutsche Antwort, Version und Mißbrauch der in anderen (auch europ.) Ländern durchaus bis weit in die 70er hinein salonfähigen und praktizierten ""Faschismus""-Idee. Und die ist wieder die bürgerliche Antwort auf die Kommunismusidee. Man kann davon halten, was man will, das System, welches wir in D heute haben, ist von allen offensichtlich das beste. Trotz aller Macken und Beulen - dafür bewegen wir doch unseren Wohlstandsarsch jeden Montag durch unsere Heimat.";criticism
1121880017850420;Ok du hast Recht;nothing
882719091766515;"da sind die frauen und kinder...und die feigen kerle sitzen hier und spielen mit ihren smartphones. ..die neuesten natürlich .....pfuiiii

 https://indexexpurgatorius.wordpress.com/2015/03/09/tapfere-fluchtlinge/";nothing
1010693418969081;Der Focus.online hat Heute einen Artikel veröffentlicht in dem er Pegida, Deutsche und ihre Werte durch einen Historiker lächerlich macht! Ich empfehle das mal wegen Volksverhetzung prüfen zu lassen. Die Deutschen sind tatsächlich dem Untergang geweiht wenn es sich zu einem Trend entwickelt Deutsche lächerlich zu machen! Bürger seid wachsam und zeigt sie alle an die Deutsche verhetzen!;nothing
935264719845285;Richtig so!! Viel mehr von denen muss man verhaften wegen Staatsverrat!!!;nothing
1096017793769976;Und freundlich hupen bei 90 ??;nothing
855034907868267;Jetzt erst recht,auf zu PEGIDA am Montag in Dresden;nothing
889168744454883;"Werte Frau Schwenglhuber! Sobald man sich vom - politischen- Gegner die Form des politischen Widerstandes diktieren läßt, hat man schon verloren. Denn, Begriffe wie Extrem, Extremismus, Neo-Faschismus, oder ähnliche Ausdrücke, werden sowohl vom politischen Regime, als auch von den sogenannten ""Antifaschisten benutzt, um uns Deutsche, gehorsam, zahlungsbereit und ""leistungswillig "" gegenüber der herrschenden Politik, sowie dem Ausland zu halten.";criticism
982975815074175;"Anke Schneider die Funktion dieses Systems musst du mal erklären! Und zutreffend dürfte das schon eine ganze Weile nicht mehr sein! Oder hat man uns über die jährlichen Kosten eines ""Flüchtlings"" in Deutschland von Seiten der Politik belogen. Kann ja sein, dass eine Unternehmerin da mehr Kenntnisse hat. Und am Rande bemerkt, ich bin auf Deutschland stolz! Es ist ein leistungsstarkes Land und seine Geschichte hat mehr Positives als Negatives (auch wenn das manche stört!). Nicht stolz kann man auf die deutsche Politik sein. Was dann aber eher an den ""Politikern"" liegt, die teilweise nicht einmal einen Berufsabschluss haben.";criticism
1035130769858679;Herr peter, der osten ist uns wessis um lången an weitsicht,courage und vaterlandsliebe voraus.;nothing
854997431205348;Gänzehaut am ganzen Körper !!!!!!!!;nothing
989175364454220;Und vor den Linksextremisten in Leipzig sollte auch explizit gewarnt werden!;nothing
1111653558873066;"Habe mir unsere Nationalhymne jetzt noch einmal angeschaut, obwohl ich heute wie immer direkt dabei war und natürlich auch kräftig mitgesungen habe. - Jetzt kann ich beruhigt und schön schlafen! Gute Nacht ihr Patrioten! ;-) Schön, dass es Euch gibt!";nothing
1012408395464250;Ihr merkt es einfach nicht, wie ihr verarscht werdet  ?????? So ist das halt, wenn man ohne Gehirn Kommentare abgibt ??????;nothing
1012649512106805;Auch ein Teil Ihrer Kundschaft Frau Päßler. Für die Unterschrift muss es auf dem Kärtchen ja auch reichen.;nothing
1052497151455374;Können linke Berufschaoten lesen? Der Artikel bringt es auf den Punkt.;nothing
1063274497044306;Die Kosten kann Dresden Drecksvolk übernehmen. Für diese Äusserungen mit vielen Rechtschreibfehlern. Warum gibt's den in Westen die Note sechs. Ja weil die fünf nicht mehr ausgereicht hat.;nothing
1394019354820321280;@DrStrompen @ZentralratJuden Aber sofort. Ab in Abschiebelager und ohne Rücksicht auf irgendwas weg mit den Kriminellen.  Immer wieder habe ich gehört, dass man das doch nicht sagen darf, und immer wieder habe ich entgegnet, dass es genau richtig ist, offen, ehrlich und sehr laut unsere Meinung zu sagen.;nothing
993502107354879;Das TTip falsch ist weis wohl jeder,meine Frage wer hat nochmal dazu aufgerufen und wem folgen 100000 Menschen???;nothing
862797453758679;1500 in Leipzig.....alle weiteren Freitagsdemos abgesagt....haha ihr seid das Volk;nothing
1011319645573125;9% ??? Da wäre Pegida im Landtag, oder? Sie verwechseln da was, oder?;nothing
1531;"Das Jüngste Gericht wird nicht kommen, solange Muslime nicht die Juden bekämpfen und sie töten. Dann aber werden sich die Juden hinter Steinen und Bäumen verstecken, und d diese werden rufen: 'Oh Moslem, ein Jude versteckt sich hinter mir, komm' und töte ihn."" (Artikel 7)";nothing
1066656310039458;Richtig, rote Socke. früher hieß das Parteilahrjahr.;nothing
945837505454673;...Nazi kann man zur Zeit überall in Deutschland sein.......und manchmal möchte man es sogar sein....so schlimm wie dass klingt.....;nothing
1056992591005830;"ein paar Hundert werden übers Jahr zurückgeschickt. Meint die ""Hannoversche A"" diesen Vorgang jetzt POSITIV?";nothing
982652298439860;"Genau Ungarn soll doch die Panzer auffahren müssen sich schützen 
Daheim hauen sie ab vor Gewalt und da in Ungarn wollen sie die Grenze niedermachen hätten sie mal lieber ihre Kraft zu Hause abgerufen und ihr Land verteidigt";nothing
862006267171131;und wen der teufel ruft,rennt das schaf los.wollen wir wetten;nothing
977454375626319;https://www.facebook.com/photo.php?fbid=1626093437659208&set=a.1528651464070073.1073741826.100007757026190&type=1;nothing
855036074534817;"Gänsehautfeeling.......tolles Video!!!
I?Pegida";nothing
951552861549804;wie soll das nur weiter gehen,mit welchem recht stürtzen die sich auf deutschland,wie die heuschrecken.sie werden deutschland überrollen und wir werden sie nicht mehr los.der stein ist ins rollen gekommen,was tut die regierung uns bloß an?;criticism
1063481517023604;Was sind denn sie für ein Kasper??;nothing
876293452409079;Da darf jetzt jeder mit Verwis auf Pegida vom eigenen Versagen ablenken.;nothing
1055178267853929;eXcellent auf den PUNKT ? gebracht;nothing
945885555449868;"Kümmert euch lieber um unsere rentner die flaschen sammeln müssen um über die runden zu kommen !
#deutschlandschafftsichab";nothing
1056505774387845;Nie mehr im Leben!;nothing
1152513124787109;AWO - die besvhäftigen Menschen, die in den Fahrzeugen rauchen, psychisch krank sind und Anwohner anpöpeln, grundlos anzeigen und selber in privater Insolvenz sind. Und dann noch schlecht über die alten Menschen reden, die auf solche angewiesen sind! Das ist die AWO!;nothing
982786191759804;So dachte ich es auch ! --> http://www.focus.de/finanzen/news/sie-sind-hoch-motiviert-daimler-chef-zetsche-fluechtlingswelle-koennte-neues-wirtschaftswunder-ausloesen_id_4946873.html;nothing
961068893931534;"""zu Sein"" Aber ansonsten vollkommen Richtig!";nothing
1064314346940321;"Weil die ""anderen""  verblendet sind,";nothing
1035101293194960;Danke aus dem Rheinland!;nothing
1096026780435744;Stephan Neudel ....haha, auch Lust auf Bleiverteilen, wa!!??????????;nothing
1064098036961952;Haha da hat sich ja die Hamburger Morgenpost ein Eigentor geschossen.;nothing
1012288765476213;Zumindest haben wir Humor... Pegidas verarschen ist immer noch der schönste Sport;nothing
1056933157678440;mich irritiert das wort massenabschiebung etwas . bei knapp einer million sind 127 keine masse sondern das randstück eines puzzles;criticism
1064996436872112;"Stanislaw Markus Sachse  Der Erste Weltkrieg 17 Millionen Tote (verursacht durch Nicht-Muslime)
2. Der Zweite Weltkrieg 50-55000000 tot (verursacht durch Nicht-Muslime)
3. Nagasaki Atombomben 200.000 Tote (verursacht durch Nicht-Muslime)
4. Der Krieg in Vietnam mehr als 5 Millionen Tote (verursacht durch Nicht-Muslime)
5. Der Krieg in Bosnien / Kosovo mehr als 500.000 Toten (verursacht Nicht-Muslime)
6. Krieg im Irak (bisher) 1.200.000 Todesfälle (verursacht Nicht-Muslime)
7. Afghanistan, Burma usw. (verursacht durch Nicht-Muslime)
Du denkst immer noch, dass der Islam ist das Problem ?!
Und wenn zu ihnen gesagt wird: ""verursachen keine Korruption auf der Erde"", sagen sie: ""Wir sind Friedensmacher, aber Reformer."" [02.11]";nothing
1064775790227510;Super.;nothing
855014281203663;Terroristen sind keine friedlichen Bürger;nothing
1077848728920216;man kann sich nicht auf abgeordnete verlassen, hier muss jeder selber aktiv werden, das ist meine meinung.;criticism
1056910134347409;Dafür hätten 2 Busse gereicht. Die sind wesentlich kostengünstiger.;nothing
1063670877004668;"Ganz einfach: je mehr Migranten ein Schulsystem integrieren muss, umso schlechter schneidet es in der Gesamtwertung ab.

Was dann übrigens auch Indiz für die Zukunft des jeweiligen Wirtschaftsstandortes ist.";nothing
862119817159776;Keine Sorge. Die Liebe von Felix hat mich bekehrt.;nothing
1405117826336231424;@DirkHafermann @MeichsnerR @_FriedrichMerz Mmmmmm ich persönlich finde ein kaputtes gesicht gegen weltweites Leid durch den Klimawandel noch harmlos. natürlich ist das keine schöne aktion gewesen aber unfälle passieren halt;nothing
876860692352355;https://www.youtube.com/watch?v=_o96NLqgelI;nothing
945846618787095;Ich merke das schon... Wenn man in anderen Gruppen solche Aussagen trifft wird man sofort verteufelt..;nothing
1056925137679242;Ja wohl war;nothing
862062843832140;"Gehören wir zu den ""gewissen Leuten"", deren Freiheit genommen wurde, bald soll oder bereits ist? Ich fordere alle Leser der SZ auf, dieses Verhalten dieser Zeitung kritisch zu hinterfragen. Selbst diejenigen, die heute auf der Pegida-Gegenseite stehen und sich über das mediale Wohlwollen freuen, sollten sich ernsthaft fragen, ob sie irgendwann mal auch zu den ""gewissen Leuten"" gehören werden.";nothing
1668;Happy Sieg Heil Saturday Mein kamaraden⚡⚡;nothing
945838798787877;Dann soll man mich als Nazi bezeichnen, ich weiß wer ich bin und nur das zählt.  Ich bin Deutsch, ein Patriot der zu seinem Land und seiner Kultur steht.;nothing
1384202943616872448;@MichaelRoder4 @BILD Fakt ist, Ihr AfD Lebensversager versagt abermals wie Eure Vorfahren und das genieße ich sehr. Bildungsresistente AfD Covidioten Massenmörder Terroristen ernten Verachtung auf ganzer Linie und das ist gut so Du Otto.;agitation
855036397868118;Morgen soll eine Erklärung dazu erfolgen von PEGIDA! Also abwarten :-);nothing
862054930499598;[@IND] banause ...du hast wirklich keine ahnung, mir ist das sehr oft untergekommen, jetzt arbeite ich wieder in dresden da ist es nicht so schlimm, aber man kann ja bischen vorbeugen wir gehen ja für deutschland auf die strasse und im übrigen habe ich hier samstags auch schon burkas im einkaufszenter gesehen, das nervt  wenn diese fanatiker von uns erwarten das wir unsere kreuze abnehmen, erwarte ich erstmal das abnehmen ihrer albernen kopfwindeln;nothing
1111658575539231;Eh die ist spitze oder willst du singen  na dann bin ich gespannt;nothing
855018004536624;^^ hat er selbst geschrieben....ob er das auch singt ??;nothing
1134077273297361;Ne Danke kein bedarf die Frau ist besessen von ihre Politikrichtung….. Soll ihr Amt niederlegen ist besser;criticism
982714731766950;"Es kann so nicht weiter gehen .. Die Politiker laufen mit Scheuklappen rum und wir das deutsche Volk müssen drunter bluten !! 

Merkel muss weg !!!";subversive
982764141762009;"Unter den momentan einreisenden ""Flüchtlingen"" sind jetzt schon mehr Kinder, als jährlich in Deutschland geboren werden. DAS sollte uns Angst machen.";nothing
991235524248204;http://www.frauenkirche.de/index.php/webcam;nothing
1007222519316171;Antonia Rados sagte,die flüchten,weil sie nicht zum Militär eingezogen werden wollen.;nothing
855014261203665;Tolles Video ? Es hat uns (bestimmt) alle sehr berührt. Gemeinsam schaffen wir es. Wir werden uns gegenseitig unterstützen ? Jetzt erst recht.;nothing
1052403691464720;Achtung Achtung ! Die Linken Terroristen rufen wieder zum AUTOabfackeln auf--weit draussen abstellen und gelaufen kommen-ist sicherer;nothing
855122491192842;Soweit ich weiß muss Grönemeyer für die bunte Republik ja nicht zahlen da er in  UK lebt und da als Künstler sehr wenig steuern zahlt.;nothing
1064359406935815;Schau ich schon gar nicht mehr ??;nothing
1152511361453952;Wie bescheuert sind die eigentlich;nothing
991249234246833;Weiß einer wieviel Leute es sind?;nothing
982639861774437;http://www.rt.com/on-air/hungarian-border-police-refugees/;nothing
935322809839476;Warum werden die Salafisten nicht endlich verboten ?;nothing
1052450668126689;Ingrid Rabe ,das glaube ich auch.;nothing
984755944896162;Und  diese dürfen mit ihren Autos bei den Kids ans Fahrrad fahren und diese Angst machen? Solche dürfen sich vor Schulen und Kindergärten aufhalten und IS Zettel verteilen?  Wenn sie Kinder und ne Frau haben und ihnen passiert sowas,  da klatschen sie bestimmt noch Beifall! !!;nothing
